;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032
2011-05-31;1,052306;1,044222;3,160687;1,178806;0,591986;6,541057
2011-06-30;0,960349;0,965879;0,975862;1,027502;-1,615206;-6,418057
2011-07-31;1,014843;0,994441;-0,071177;0,951092;-17,565285;-0,531192
2011-08-31;1,010827;0,993209;3,452441;1,036633;5,011451;1,531253
2011-09-30;0,976184;1,014183;2,917862;1,048255;2,577374;0,339984
2011-10-31;0,986466;1,00292;-0,38386;0,987916;-2,40255;0,544662
2011-11-30;1,006917;0,988516;1,966836;1,025824;3,060535;-1,463673
2011-12-31;1,0009;1,043776;0,283199;0,962036;1,44644;9,700026
2012-01-31;0,985577;1,007034;-0,322625;1,036812;-3,300839;-0,961189
2012-02-29;0,99843;0,99225;3,309342;1,068164;0,503468;0,109221
2012-03-31;1,007858;1,009022;0,074216;1,003893;1,386722;11,677869
2012-04-30;1,01137;0,999527;-1,798678;0,971667;-1,494572;-1,615937
2012-05-31;0,993453;0,980544;0,005088;0,986945;2,16216;0,580401
2012-06-30;1,019878;1,003692;0,945654;0,986418;-2,80673;0,895182
2012-07-31;0,986974;1,016122;-0,642465;1,013401;5,989478;-1,462532
2012-08-31;0,995699;0,983808;0,366879;1,004831;1,337973;-1,358627
2012-09-30;1,003058;0,993021;-2,430467;0,965753;-8,17025;2,331485
2012-10-31;1,010572;1,002882;1,730285;1,054442;4,881185;0,58899
2012-11-30;0,998264;1,010778;0,348041;1,013174;2,118672;0,557707
2012-12-31;0,998686;0,993286;-2,0339;0,968773;0,270202;-6,192745
2013-01-31;0,995143;0,994409;1,494811;1,007562;8,124044;-0,812093
2013-02-28;1,006788;1,013626;-1,893963;0,995904;-1,374384;-0,939228
2013-03-31;0,996172;1,008814;-0,404607;0,98564;-1,205698;0,751224
2013-04-30;0,995651;0,989619;0,639964;1,000568;2,814568;1,63556
2013-05-31;1,00737;0,989705;-0,036652;1,005289;-8,500089;0,4518
2013-06-30;0,996283;0,994754;-2,779017;0,958251;-3,839232;-1,536359
2013-07-31;1,031889;1,00492;0,931866;1,061332;-23,959081;2,81283
2013-08-31;0,982285;1,01488;-0,140546;0,95507;5,174529;-1,615202
2013-09-30;0,99409;0,998165;-0,470177;0,980528;1,744364;-2,922462
2013-10-31;1,010231;1,002997;0,372673;1,049848;2,706088;1,57748
2013-11-30;0,9919;0,999237;-0,234288;1,001286;-7,557982;0,781462
2013-12-31;0,99687;0,967347;-0,012463;1,035636;-3,452082;-1,688941
2014-01-31;1,00783;0,987611;0,56311;0,974282;-1,536659;1,151343
2014-02-28;1,006017;0,998543;1,189212;0,970038;1,405469;2,610967
2014-03-31;0,992276;0,941644;-0,748762;0,954348;-2,004972;-1,056579
2014-04-30;1,014755;1,007895;0,517605;1,031712;6,066427;-2,175129
2014-05-31;0,988281;1,01039;0,469084;0,964927;-3,080592;-1,780791
2014-06-30;0,993078;1,005656;0,259547;0,999911;-1,66752;1,772785
2014-07-31;1,009446;0,99743;-0,343552;1,009251;-2,363777;2,706118
2014-08-31;0,995026;0,988784;-1,415635;0,926325;-9,3607;-8,906345
2014-09-30;0,984486;1,004739;0,933823;1,017;0,404829;-2,911825
2014-10-31;1,013839;0,997636;0,230557;1,048567;3,15114;0,907999
2014-11-30;1,012712;1,003153;-1,469547;0,982912;5,483293;6,260964
2014-12-31;0,994999;0,995365;1,186617;1,023485;3,395939;-0,904878
2015-01-31;1,011806;1,004522;-1,045138;0,974125;-1,601714;-0,62369
2015-02-28;0,992446;0,992637;-2,608154;0,967695;0,749865;-1,51091
2015-03-31;1,043052;1,0031;-1,33534;0,984958;-0,883133;1,639036
2015-04-30;0,984189;1,006182;1,802392;1,037181;4,059115;1,6241
2015-05-31;0,966556;0,984834;-2,336537;0,956001;1,612311;-1,508175
2015-06-30;1,039102;1,015486;0,72608;0,996628;2,542565;10,63303
2015-07-31;0,980336;0,992181;1,958216;1,055599;7,337817;-2,269982
2015-08-31;1,020327;1,021075;-1,029989;1,014393;-3,768731;2,677141
2015-09-30;1,027041;0,983139;0,124542;1,012404;-3,590113;1,018088
2015-10-31;0,988464;1,000042;-0,076037;0,962837;-5,244866;-3,777331
2015-11-30;0,985911;1,009978;0,128202;0,98106;-0,774798;-0,176151
2015-12-31;1,000213;1,002287;0,982135;1,047851;3,349654;11,031618
2016-01-31;1,002364;1,009003;-0,96941;0,96603;-0,347846;0,152145
2016-02-29;0,997839;0,981934;2,531122;1,028214;1,750664;-0,85823
2016-03-31;0,969727;0,993861;1,725956;1,023673;-1,693862;-5,814986
2016-04-30;1,011094;1,008648;-1,357327;0,977069;-2,795312;3,011405
2016-05-31;1,018041;1,010357;0,068206;1,015875;0,886028;4,626359
2016-06-30;0,998364;0,970645;0,530027;1,027531;2,904025;-1,632342
2016-07-31;1,001095;0,968082;-1,499866;0,960994;-7,1799;-3,94394
2016-08-31;0,992713;1,002409;1,479905;1,04539;2,100159;0,652923
2016-09-30;1,004124;1,029876;0,230762;1,011658;1,170057;3,804591
2016-10-31;0,995414;1,005249;-0,604979;0,948701;0,291415;-0,9191
2016-11-30;0,991643;0,982564;0,244379;1,01361;-2,082276;-2,79852
2016-12-31;1,039641;1,009464;-0,443322;1,052719;2,153768;3,032594
2017-01-31;0,99813;1,0042;-0,309682;0,985649;-0,178606;-1,714635
2017-02-28;1,001286;1,00802;-0,8896;0,941126;0,546841;0,368157
2017-03-31;1,005615;1,004746;-1,253661;0,993738;1,373228;2,371361
2017-04-30;0,993801;0,97;-1,112332;0,95846;0,165473;-7,109571
2017-05-31;1,001712;0,993498;1,130561;1,024525;2,222765;-3,519507
2017-06-30;1,000659;0,980639;0,082781;1,045242;-0,683041;3,879972
2017-07-31;0,988686;1,008368;-2,127559;0,953894;-2,452409;-0,570149
2017-08-31;0,994305;1,002082;-0,057156;1,007173;2,164048;1,84596
2017-09-30;1,013508;1,020496;0,717492;1,017562;-3,859744;-1,301958
2017-10-31;0,99476;0,98841;-1,605919;0,975005;-1,898545;-2,787154
2017-11-30;1,012072;0,999404;0,620896;1,01194;-3,16254;4,113637
2017-12-31;1,005588;0,995225;-0,585513;0,949483;1,438928;-2,43478
2018-01-31;0,982081;0,992474;0,486295;1,008001;-1,631496;1,302669
2018-02-28;1,000525;1,005392;-0,097325;1,011816;-4,239183;-2,448919
2018-03-31;1,008002;1,038364;1,78427;1,037098;3,965804;1,576647
2018-04-30;1,001735;1,006985;-1,229605;0,994057;0,658448;1,154881
2018-05-31;0,989268;0,996478;0,514246;1,060998;5,921476;1,044675
2018-06-30;1,008556;1,004466;0,26346;1,011136;-1,760837;-5,08675
2018-07-31;1,007834;1,007305;0,734235;1,00073;6,364058;1,167064
2018-08-31;0,991012;0,964558;0,535909;1,023948;4,622463;-0,886065
2018-09-30;0,9871;0,9856;-1,298568;0,958575;-1,368202;-0,187976
2018-10-31;0,998827;0,997767;1,43879;1,058713;0,331375;2,548541
2018-11-30;1,01448;1,006244;0,964757;0,974616;2,243279;-1,68032
2018-12-31;0,999322;0,999277;-0,798064;0,95945;-3,475784;-1,093955
2019-01-31;1,001431;0,998873;0,76856;1,042401;0,055813;1,633095
2019-02-28;0,99654;1,006343;0,172742;0,971136;-0,445031;1,621506
2019-03-31;0,999484;0,992212;-1,646504;0,954894;-0,5794;-5,955335
2019-04-30;1,009169;0,998312;2,305257;1,032885;-8,457095;-2,247533
2019-05-31;0,993167;1,006335;0,521939;0,992994;2,623047;2,414602
2019-06-30;0,993072;1,012644;-1,4103;0,925099;-3,254836;0,805939
2019-07-31;0,994352;0,987583;1,838876;1,149692;4,830028;2,769955
2019-08-31;1,006473;0,992111;0,018513;1,002569;1,759279;-1,86654
2019-09-30;1,004284;1,004347;-0,894917;0,994692;-3,534826;-2,548644
2019-10-31;1,009289;1,012799;1,301839;1,014336;-1,24796;1,074756
2019-11-30;0,996244;0,994421;-0,578142;0,98351;-2,766538;-2,14165
2019-12-31;0,996793;0,995916;0,125483;0,955902;-0,605075;1,081227
