;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032
2008-03-31;102,150942;99,988951;102,366756;99,976172;103,366129;86,470001
2008-04-30;102,158311;99,877911;102,4087;100,821564;102,882031;85,932143
2008-05-31;102,254363;99,658451;102,458606;101,61203;102,221571;85,840072
2008-06-30;102,395408;99,214062;102,51412;102,300984;101,57015;85,861487
2008-07-31;102,526594;98,538698;102,584415;102,921922;101,102499;85,988986
2008-08-31;102,611665;97,763133;102,680313;103,442656;100,722792;86,152159
2008-09-30;102,618861;96,968581;102,809316;103,90024;100,252426;86,347044
2008-10-31;102,531748;96,208191;102,944006;104,275432;99,534649;86,698286
2008-11-30;102,356074;95,586853;103,085713;104,581042;98,638443;87,27832
2008-12-31;102,114553;95,246848;103,2469;104,955415;97,729006;88,000159
2009-01-31;101,841793;95,219236;103,397842;105,376736;96,86354;88,543937
2009-02-28;101,567889;95,363297;103,527406;105,776136;96,112576;88,659883
2009-03-31;101,329525;95,621367;103,647829;106,197575;95,496424;88,330469
2009-04-30;101,157957;95,960344;103,762765;106,60443;95,047875;87,966845
2009-05-31;101,075067;96,236701;103,880582;106,926423;94,737542;87,925204
2009-06-30;101,08327;96,447113;104,016496;107,246153;94,340129;88,306089
2009-07-31;101,166767;96,626902;104,150797;107,600877;93,714594;89,060957
2009-08-31;101,306334;96,791116;104,252515;108,013725;93,055779;89,86798
2009-09-30;101,488515;96,99014;104,333753;108,501194;92,658558;90,52234
2009-10-31;101,686096;97,269542;104,416462;108,957548;92,522184;90,621854
2009-11-30;101,888922;97,487146;104,5044;109,340575;92,46856;90,263983
2009-12-31;102,092855;97,564565;104,58578;109,669294;92,461075;89,734916
2010-01-31;102,288716;97,630029;104,657816;110,0137;92,61001;89,377993
2010-02-28;102,48224;97,785656;104,740693;110,430854;93,004674;89,582896
2010-03-31;102,690658;98,051775;104,836978;110,819426;93,58904;90,262228
2010-04-30;102,926516;98,422993;104,939208;111,103536;94,216047;90,987758
2010-05-31;103,208242;98,900701;105,063054;111,355196;94,791234;91,47513
2010-06-30;103,543137;99,292915;105,212907;111,601007;95,240883;91,586672
2010-07-31;103,92856;99,503916;105,379154;111,859908;95,610003;91,278314
2010-08-31;104,340682;99,61678;105,574975;112,16703;96,09482;90,883172
2010-09-30;104,749861;99,772552;105,809663;112,470037;96,684306;90,742829
