date;name;value;type
2021-09-07;rjdverse;119.474114737623;s7
2021-09-07;prophet;130.895946090512;s7
2021-09-07;tbats;132.295009820879;s7
2021-09-07;mstl;121.320591919612;s7
2021-09-07;stl;121.320591919612;s7
2021-09-07;stl_stats;130.933205951527;s7
2021-09-07;x11;119.010911244385;s7
2021-09-08;rjdverse;95.7936818933509;s7
2021-09-08;prophet;92.7174200940993;s7
2021-09-08;tbats;110.975266203755;s7
2021-09-08;mstl;96.2743839283966;s7
2021-09-08;stl;96.2743839283966;s7
2021-09-08;stl_stats;92.7362789744319;s7
2021-09-08;x11;102.044085985868;s7
2021-09-09;rjdverse;87.0784743178488;s7
2021-09-09;prophet;102.016304287195;s7
2021-09-09;tbats;111.666868225764;s7
2021-09-09;mstl;72.5352192341207;s7
2021-09-09;stl;72.5352192341207;s7
2021-09-09;stl_stats;102.01711555315;s7
2021-09-09;x11;96.245127671632;s7
2021-09-10;rjdverse;109.567963581291;s7
2021-09-10;prophet;104.100325396341;s7
2021-09-10;tbats;98.1739968210458;s7
2021-09-10;mstl;127.483085236533;s7
2021-09-10;stl;127.483085236533;s7
2021-09-10;stl_stats;104.11259461868;s7
2021-09-10;x11;125.672896409993;s7
2021-09-11;rjdverse;-181.413400305773;s7
2021-09-11;prophet;-169.866834240536;s7
2021-09-11;tbats;-177.480194382198;s7
2021-09-11;mstl;-195.250095043728;s7
2021-09-11;stl;-195.250095043728;s7
2021-09-11;stl_stats;-169.854021259687;s7
2021-09-11;x11;-213.756960004531;s7
2021-09-12;rjdverse;-256.104382360655;s7
2021-09-12;prophet;-324.637806139135;s7
2021-09-12;tbats;-326.823361938691;s7
2021-09-12;mstl;-260.135248145058;s7
2021-09-12;stl;-260.135248145058;s7
2021-09-12;stl_stats;-324.68649612816;s7
2021-09-12;x11;-260.700046532751;s7
2021-09-13;rjdverse;34.6796401030331;s7
2021-09-13;prophet;64.7746445118354;s7
2021-09-13;tbats;51.1976798605299;s7
2021-09-13;mstl;31.416079281406;s7
2021-09-13;stl;31.416079281406;s7
2021-09-13;stl_stats;64.7413222900593;s7
2021-09-13;x11;30.0135608401214;s7
2021-09-14;rjdverse;119.187031589453;s7
2021-09-14;prophet;130.895946090585;s7
2021-09-14;tbats;132.290588288636;s7
2021-09-14;mstl;130.095270456775;s7
2021-09-14;stl;130.095270456775;s7
2021-09-14;stl_stats;130.933205951527;s7
2021-09-14;x11;123.893230344935;s7
2021-09-15;rjdverse;96.3219247015021;s7
2021-09-15;prophet;92.7174200940013;s7
2021-09-15;tbats;110.975204759624;s7
2021-09-15;mstl;97.6449974725698;s7
2021-09-15;stl;97.6449974725698;s7
2021-09-15;stl_stats;92.7362789744319;s7
2021-09-15;x11;100.462408817164;s7
2021-09-16;rjdverse;83.2828856434677;s7
2021-09-16;prophet;102.016304287054;s7
2021-09-16;tbats;111.676834027175;s7
2021-09-16;mstl;77.4411480964772;s7
2021-09-16;stl;77.4411480964772;s7
2021-09-16;stl_stats;102.01711555315;s7
2021-09-16;x11;95.0914352987748;s7
2021-09-17;rjdverse;108.195200329382;s7
2021-09-17;prophet;104.100325396879;s7
2021-09-17;tbats;98.18534424798;s7
2021-09-17;mstl;126.303792751001;s7
2021-09-17;stl;126.303792751001;s7
2021-09-17;stl_stats;104.11259461868;s7
2021-09-17;x11;124.423593240802;s7
2021-09-18;rjdverse;-183.811688819163;s7
2021-09-18;prophet;-169.866834240461;s7
2021-09-18;tbats;-177.509363382406;s7
2021-09-18;mstl;-202.741574937604;s7
2021-09-18;stl;-202.741574937604;s7
2021-09-18;stl_stats;-169.854021259687;s7
2021-09-18;x11;-213.664346721946;s7
2021-09-19;rjdverse;-255.075065386538;s7
2021-09-19;prophet;-324.637806138896;s7
2021-09-19;tbats;-326.796334578987;s7
2021-09-19;mstl;-271.328679226048;s7
2021-09-19;stl;-271.328679226048;s7
2021-09-19;stl_stats;-324.68649612816;s7
2021-09-19;x11;-263.203258884287;s7
2021-09-20;rjdverse;33.8328086451412;s7
2021-09-20;prophet;64.7746445121007;s7
2021-09-20;tbats;51.1583085339384;s7
2021-09-20;mstl;39.4586797472859;s7
2021-09-20;stl;39.4586797472859;s7
2021-09-20;stl_stats;64.7413222900593;s7
2021-09-20;x11;31.3977280915597;s7
2021-09-21;rjdverse;120.273661439423;s7
2021-09-21;prophet;130.895946090462;s7
2021-09-21;tbats;132.303533762354;s7
2021-09-21;mstl;130.835631941847;s7
2021-09-21;stl;130.835631941847;s7
2021-09-21;stl_stats;130.933205951527;s7
2021-09-21;x11;130.023137897101;s7
2021-09-22;rjdverse;98.8912467376422;s7
2021-09-22;prophet;92.7174200941627;s7
2021-09-22;tbats;110.973417012878;s7
2021-09-22;mstl;98.2211511390031;s7
2021-09-22;stl;98.2211511390031;s7
2021-09-22;stl_stats;92.7362789744319;s7
2021-09-22;x11;95.2402355936054;s7
2021-09-23;rjdverse;85.8639866074514;s7
2021-09-23;prophet;102.016304287202;s7
2021-09-23;tbats;111.684045098637;s7
2021-09-23;mstl;85.1485353079418;s7
2021-09-23;stl;85.1485353079418;s7
2021-09-23;stl_stats;102.01711555315;s7
2021-09-23;x11;95.9821999368862;s7
2021-09-24;rjdverse;106.752835895808;s7
2021-09-24;prophet;104.100325396677;s7
2021-09-24;tbats;98.1972199214;s7
2021-09-24;mstl;121.78354010415;s7
2021-09-24;stl;121.78354010415;s7
2021-09-24;stl_stats;104.11259461868;s7
2021-09-24;x11;125.091323645808;s7
2021-09-25;rjdverse;-183.405234135321;s7
2021-09-25;prophet;-169.866834240883;s7
2021-09-25;tbats;-177.514007228411;s7
2021-09-25;mstl;-208.924041719315;s7
2021-09-25;stl;-208.924041719315;s7
2021-09-25;stl_stats;-169.854021259687;s7
2021-09-25;x11;-214.079049736923;s7
2021-09-26;rjdverse;-260.701353937147;s7
2021-09-26;prophet;-324.637806138956;s7
2021-09-26;tbats;-326.783916877968;s7
2021-09-26;mstl;-272.148900992017;s7
2021-09-26;stl;-272.148900992017;s7
2021-09-26;stl_stats;-324.68649612816;s7
2021-09-26;x11;-266.173338264806;s7
2021-09-27;rjdverse;29.9021453865577;s7
2021-09-27;prophet;64.7746445123257;s7
2021-09-27;tbats;51.1525484611885;s7
2021-09-27;mstl;46.2942002187369;s7
2021-09-27;stl;46.2942002187369;s7
2021-09-27;stl_stats;64.7413222900593;s7
2021-09-27;x11;31.4675826590568;s7
2021-09-28;rjdverse;117.563227238821;s7
2021-09-28;prophet;130.895946090452;s7
2021-09-28;tbats;132.308477959795;s7
2021-09-28;mstl;130.700810318964;s7
2021-09-28;stl;130.700810318964;s7
2021-09-28;stl_stats;130.933205951527;s7
2021-09-28;x11;133.336044529773;s7
2021-09-29;rjdverse;98.9473600086933;s7
2021-09-29;prophet;92.7174200940647;s7
2021-09-29;tbats;110.95736627978;s7
2021-09-29;mstl;98.4509479608124;s7
2021-09-29;stl;98.4509479608124;s7
2021-09-29;stl_stats;92.7362789744319;s7
2021-09-29;x11;95.5068142575105;s7
2021-09-30;rjdverse;88.6668926586762;s7
2021-09-30;prophet;102.016304287061;s7
2021-09-30;tbats;111.676952332191;s7
2021-09-30;mstl;93.1405531104165;s7
2021-09-30;stl;93.1405531104165;s7
2021-09-30;stl_stats;102.01711555315;s7
2021-09-30;x11;97.1116516401905;s7
2021-10-01;rjdverse;108.41377916757;s7
2021-10-01;prophet;104.100325396474;s7
2021-10-01;tbats;98.1906882426572;s7
2021-10-01;mstl;118.171181983401;s7
2021-10-01;stl;118.171181983401;s7
2021-10-01;stl_stats;104.11259461868;s7
2021-10-01;x11;123.459992960565;s7
2021-10-02;rjdverse;-181.251375525772;s7
2021-10-02;prophet;-169.866834241305;s7
2021-10-02;tbats;-177.511120183098;s7
2021-10-02;mstl;-213.699860047517;s7
2021-10-02;stl;-213.699860047517;s7
2021-10-02;stl_stats;-169.854021259687;s7
2021-10-02;x11;-214.997482459457;s7
2021-10-03;rjdverse;-256.690841818566;s7
2021-10-03;prophet;-324.637806139397;s7
2021-10-03;tbats;-326.773842083321;s7
2021-10-03;mstl;-271.298232593714;s7
2021-10-03;stl;-271.298232593714;s7
2021-10-03;stl_stats;-324.68649612816;s7
2021-10-03;x11;-269.305700229363;s7
2021-10-04;rjdverse;32.1198455437419;s7
2021-10-04;prophet;64.7746445125709;s7
2021-10-04;tbats;51.1255835398168;s7
2021-10-04;mstl;42.0554542635363;s7
2021-10-04;stl;42.0554542635363;s7
2021-10-04;stl_stats;64.7413222900593;s7
2021-10-04;x11;34.2899354290898;s7
2021-10-05;rjdverse;115.077218336602;s7
2021-10-05;prophet;130.895946090443;s7
2021-10-05;tbats;132.323691776936;s7
2021-10-05;mstl;125.918101955868;s7
2021-10-05;stl;125.918101955868;s7
2021-10-05;stl_stats;130.933205951527;s7
2021-10-05;x11;134.291701862746;s7
2021-10-06;rjdverse;99.1720292663304;s7
2021-10-06;prophet;92.7174200941904;s7
2021-10-06;tbats;110.981306089339;s7
2021-10-06;mstl;98.5157645194342;s7
2021-10-06;stl;98.5157645194342;s7
2021-10-06;stl_stats;92.7362789744319;s7
2021-10-06;x11;100.73726679887;s7
2021-10-07;rjdverse;85.8298337364156;s7
2021-10-07;prophet;102.0163042875;s7
2021-10-07;tbats;111.665059131948;s7
2021-10-07;mstl;95.7813705547527;s7
2021-10-07;stl;95.7813705547527;s7
2021-10-07;stl_stats;102.01711555315;s7
2021-10-07;x11;93.0753732624602;s7
2021-10-08;rjdverse;106.094694565836;s7
2021-10-08;prophet;104.100325397311;s7
2021-10-08;tbats;98.2085297684693;s7
2021-10-08;mstl;120.565949534573;s7
2021-10-08;stl;120.565949534573;s7
2021-10-08;stl_stats;104.11259461868;s7
2021-10-08;x11;117.420747852617;s7
2021-10-09;rjdverse;-181.273503578253;s7
2021-10-09;prophet;-169.866834241229;s7
2021-10-09;tbats;-177.514225240622;s7
2021-10-09;mstl;-206.031469583955;s7
2021-10-09;stl;-206.031469583955;s7
2021-10-09;stl_stats;-169.854021259687;s7
2021-10-09;x11;-213.315816044653;s7
2021-10-10;rjdverse;-257.928968410362;s7
2021-10-10;prophet;-324.637806139308;s7
2021-10-10;tbats;-326.78648149823;s7
2021-10-10;mstl;-269.058276705704;s7
2021-10-10;stl;-269.058276705704;s7
2021-10-10;stl_stats;-324.68649612816;s7
2021-10-10;x11;-266.659976109075;s7
2021-10-11;rjdverse;33.6717722951937;s7
2021-10-11;prophet;64.774644511491;s7
2021-10-11;tbats;51.0976239752449;s7
2021-10-11;mstl;36.153379843601;s7
2021-10-11;stl;36.153379843601;s7
2021-10-11;stl_stats;64.7413222900593;s7
2021-10-11;x11;35.9585553428886;s7
2021-10-12;rjdverse;120.307050065664;s7
2021-10-12;prophet;130.895946090433;s7
2021-10-12;tbats;132.322396631024;s7
2021-10-12;mstl;119.585143898204;s7
2021-10-12;stl;119.585143898204;s7
2021-10-12;stl_stats;130.933205951527;s7
2021-10-12;x11;130.822732807032;s7
2021-10-13;rjdverse;101.002061235929;s7
2021-10-13;prophet;92.7174200938686;s7
2021-10-13;tbats;110.983235274467;s7
2021-10-13;mstl;97.28267917595;s7
2021-10-13;stl;97.28267917595;s7
2021-10-13;stl_stats;92.7362789744319;s7
2021-10-13;x11;106.468156035367;s7
2021-10-14;rjdverse;91.8346626725977;s7
2021-10-14;prophet;102.016304286903;s7
2021-10-14;tbats;111.686017040011;s7
2021-10-14;mstl;97.467528265763;s7
2021-10-14;stl;97.467528265763;s7
2021-10-14;stl_stats;102.01711555315;s7
2021-10-14;x11;92.3858478217012;s7
2021-10-15;rjdverse;111.13855827293;s7
2021-10-15;prophet;104.10032539681;s7
2021-10-15;tbats;98.1992876043793;s7
2021-10-15;mstl;122.38851222338;s7
2021-10-15;stl;122.38851222338;s7
2021-10-15;stl_stats;104.11259461868;s7
2021-10-15;x11;109.696256398595;s7
2021-10-16;rjdverse;-179.868212875561;s7
2021-10-16;prophet;-169.866834241651;s7
2021-10-16;tbats;-177.520692259133;s7
2021-10-16;mstl;-198.567018994123;s7
2021-10-16;stl;-198.567018994123;s7
2021-10-16;stl_stats;-169.854021259687;s7
2021-10-16;x11;-209.870916387008;s7
2021-10-17;rjdverse;-256.878106452203;s7
2021-10-17;prophet;-324.637806139069;s7
2021-10-17;tbats;-326.768595064551;s7
2021-10-17;mstl;-266.694043867485;s7
2021-10-17;stl;-266.694043867485;s7
2021-10-17;stl_stats;-324.68649612816;s7
2021-10-17;x11;-264.619755986934;s7
2021-10-18;rjdverse;31.3972932027222;s7
2021-10-18;prophet;64.7746445117362;s7
2021-10-18;tbats;51.0743788405586;s7
2021-10-18;mstl;35.3211541479844;s7
2021-10-18;stl;35.3211541479844;s7
2021-10-18;stl_stats;64.7413222900593;s7
2021-10-18;x11;37.5517238346628;s7
2021-10-19;rjdverse;119.916933631318;s7
2021-10-19;prophet;130.895946090505;s7
2021-10-19;tbats;132.345563535784;s7
2021-10-19;mstl;110.711851188607;s7
2021-10-19;stl;110.711851188607;s7
2021-10-19;stl_stats;130.933205951527;s7
2021-10-19;x11;126.097714304737;s7
2021-10-20;rjdverse;102.670050216719;s7
2021-10-20;prophet;92.7174200939943;s7
2021-10-20;tbats;110.971120417556;s7
2021-10-20;mstl;97.8629996688531;s7
2021-10-20;stl;97.8629996688531;s7
2021-10-20;stl_stats;92.7362789744319;s7
2021-10-20;x11;111.391137617071;s7
2021-10-21;rjdverse;91.9202070748607;s7
2021-10-21;prophet;102.016304287052;s7
2021-10-21;tbats;111.694077383652;s7
2021-10-21;mstl;96.0202540424109;s7
2021-10-21;stl;96.0202540424109;s7
2021-10-21;stl_stats;102.01711555315;s7
2021-10-21;x11;91.7916001162952;s7
2021-10-22;rjdverse;111.272123818491;s7
2021-10-22;prophet;104.100325396906;s7
2021-10-22;tbats;98.1987758475285;s7
2021-10-22;mstl;122.007465313219;s7
2021-10-22;stl;122.007465313219;s7
2021-10-22;stl_stats;104.11259461868;s7
2021-10-22;x11;100.958319072176;s7
2021-10-23;rjdverse;-180.15208836995;s7
2021-10-23;prophet;-169.866834241825;s7
2021-10-23;tbats;-177.525116230981;s7
2021-10-23;mstl;-193.555300399284;s7
2021-10-23;stl;-193.555300399284;s7
2021-10-23;stl_stats;-169.854021259687;s7
2021-10-23;x11;-204.383875612155;s7
2021-10-24;rjdverse;-259.488948216235;s7
2021-10-24;prophet;-324.637806139129;s7
2021-10-24;tbats;-326.742890336346;s7
2021-10-24;mstl;-263.385695503214;s7
2021-10-24;stl;-263.385695503214;s7
2021-10-24;stl_stats;-324.68649612816;s7
2021-10-24;x11;-260.068913763013;s7
2021-10-25;rjdverse;28.8268366040854;s7
2021-10-25;prophet;64.7746445119612;s7
2021-10-25;tbats;51.0556919465066;s7
2021-10-25;mstl;35.3679461459707;s7
2021-10-25;stl;35.3679461459707;s7
2021-10-25;stl_stats;64.7413222900593;s7
2021-10-25;x11;39.4869415558169;s7
2021-10-26;rjdverse;116.569415777923;s7
2021-10-26;prophet;130.895946090609;s7
2021-10-26;tbats;132.36066481375;s7
2021-10-26;mstl;102.442479029912;s7
2021-10-26;stl;102.442479029912;s7
2021-10-26;stl_stats;130.933205951527;s7
2021-10-26;x11;117.908058619519;s7
2021-10-27;rjdverse;100.140597926913;s7
2021-10-27;prophet;92.71742009412;s7
2021-10-27;tbats;110.961537521514;s7
2021-10-27;mstl;98.737460831354;s7
2021-10-27;stl;98.737460831354;s7
2021-10-27;stl_stats;92.7362789744319;s7
2021-10-27;x11;111.859632094513;s7
2021-10-28;rjdverse;90.9859322380841;s7
2021-10-28;prophet;102.016304287201;s7
2021-10-28;tbats;111.709548975454;s7
2021-10-28;mstl;94.5595809694037;s7
2021-10-28;stl;94.5595809694037;s7
2021-10-28;stl_stats;102.01711555315;s7
2021-10-28;x11;94.7505740578247;s7
2021-10-29;rjdverse;115.437694607213;s7
2021-10-29;prophet;104.100325396703;s7
2021-10-29;tbats;98.1858528915106;s7
2021-10-29;mstl;121.352658675021;s7
2021-10-29;stl;121.352658675021;s7
2021-10-29;stl_stats;104.11259461868;s7
2021-10-29;x11;97.9307198365876;s7
2021-10-30;rjdverse;-172.085043305294;s7
2021-10-30;prophet;-169.866834240732;s7
2021-10-30;tbats;-177.56843650288;s7
2021-10-30;mstl;-188.995336896516;s7
2021-10-30;stl;-188.995336896516;s7
2021-10-30;stl_stats;-169.854021259687;s7
2021-10-30;x11;-199.354514349502;s7
2021-10-31;rjdverse;-254.249406241344;s7
2021-10-31;prophet;-324.63780613889;s7
2021-10-31;tbats;-326.735429842002;s7
2021-10-31;mstl;-260.613054683296;s7
2021-10-31;stl;-260.613054683296;s7
2021-10-31;stl_stats;-324.68649612816;s7
2021-10-31;x11;-261.873907122967;s7
2021-11-01;rjdverse;31.5380924261192;s7
2021-11-01;prophet;64.7746445122265;s7
2021-11-01;tbats;51.0566369594185;s7
2021-11-01;mstl;37.8770578631638;s7
2021-11-01;stl;37.8770578631638;s7
2021-11-01;stl_stats;64.7413222900593;s7
2021-11-01;x11;40.2491588185281;s7
2021-11-02;rjdverse;112.626292534375;s7
2021-11-02;prophet;130.895946090486;s7
2021-11-02;tbats;132.397087253809;s7
2021-11-02;mstl;94.118838521052;s7
2021-11-02;stl;94.118838521052;s7
2021-11-02;stl_stats;130.933205951527;s7
2021-11-02;x11;115.529487005191;s7
2021-11-03;rjdverse;101.828296991989;s7
2021-11-03;prophet;92.717420094022;s7
2021-11-03;tbats;110.993768624763;s7
2021-11-03;mstl;103.918474333896;s7
2021-11-03;stl;103.918474333896;s7
2021-11-03;stl_stats;92.7362789744319;s7
2021-11-03;x11;111.842278917553;s7
2021-11-04;rjdverse;87.7263394586686;s7
2021-11-04;prophet;102.016304286893;s7
2021-11-04;tbats;111.676732148694;s7
2021-11-04;mstl;94.9495537785036;s7
2021-11-04;stl;94.9495537785036;s7
2021-11-04;stl_stats;102.01711555315;s7
2021-11-04;x11;94.4162065085899;s7
2021-11-05;rjdverse;108.917936706379;s7
2021-11-05;prophet;104.1003253968;s7
2021-11-05;tbats;98.1882453005256;s7
2021-11-05;mstl;114.055009099749;s7
2021-11-05;stl;114.055009099749;s7
2021-11-05;stl_stats;104.11259461868;s7
2021-11-05;x11;98.4244586231761;s7
2021-11-06;rjdverse;-174.038318440846;s7
2021-11-06;prophet;-169.866834240905;s7
2021-11-06;tbats;-177.581817082076;s7
2021-11-06;mstl;-184.456180955936;s7
2021-11-06;stl;-184.456180955936;s7
2021-11-06;stl_stats;-169.854021259687;s7
2021-11-06;x11;-196.404194041964;s7
2021-11-07;rjdverse;-255.712200729072;s7
2021-11-07;prophet;-324.637806138651;s7
2021-11-07;tbats;-326.739511301626;s7
2021-11-07;mstl;-259.523585093763;s7
2021-11-07;stl;-259.523585093763;s7
2021-11-07;stl_stats;-324.68649612816;s7
2021-11-07;x11;-262.261605945885;s7
2021-11-08;rjdverse;32.1903509460678;s7
2021-11-08;prophet;64.7746445124516;s7
2021-11-08;tbats;51.0464046537927;s7
2021-11-08;mstl;40.7972401856916;s7
2021-11-08;stl;40.7972401856916;s7
2021-11-08;stl_stats;64.7413222900593;s7
2021-11-08;x11;37.6239822726627;s7
2021-11-09;rjdverse;113.560839557516;s7
2021-11-09;prophet;130.895946090476;s7
2021-11-09;tbats;132.408251558006;s7
2021-11-09;mstl;86.0455210332829;s7
2021-11-09;stl;86.0455210332829;s7
2021-11-09;stl_stats;130.933205951527;s7
2021-11-09;x11;114.860244000595;s7
2021-11-10;rjdverse;100.216736563081;s7
2021-11-10;prophet;92.7174200941833;s7
2021-11-10;tbats;111.012257324767;s7
2021-11-10;mstl;109.078549764307;s7
2021-11-10;stl;109.078549764307;s7
2021-11-10;stl_stats;92.7362789744319;s7
2021-11-10;x11;112.901080594896;s7
2021-11-11;rjdverse;84.1173755483896;s7
2021-11-11;prophet;102.016304286752;s7
2021-11-11;tbats;111.666310196354;s7
2021-11-11;mstl;94.9892618359496;s7
2021-11-11;stl;94.9892618359496;s7
2021-11-11;stl_stats;102.01711555315;s7
2021-11-11;x11;93.7951667648769;s7
2021-11-12;rjdverse;103.021382403802;s7
2021-11-12;prophet;104.100325396298;s7
2021-11-12;tbats;98.2146504468026;s7
2021-11-12;mstl;106.093313345383;s7
2021-11-12;stl;106.093313345383;s7
2021-11-12;stl_stats;104.11259461868;s7
2021-11-12;x11;101.450760770765;s7
2021-11-13;rjdverse;-178.307886409156;s7
2021-11-13;prophet;-169.866834241327;s7
2021-11-13;tbats;-177.575115563147;s7
2021-11-13;mstl;-180.817237951796;s7
2021-11-13;stl;-180.817237951796;s7
2021-11-13;stl_stats;-169.854021259687;s7
2021-11-13;x11;-196.632536227301;s7
2021-11-14;rjdverse;-257.389887375136;s7
2021-11-14;prophet;-324.637806139391;s7
2021-11-14;tbats;-326.743764600607;s7
2021-11-14;mstl;-259.447235637711;s7
2021-11-14;stl;-259.447235637711;s7
2021-11-14;stl_stats;-324.68649612816;s7
2021-11-14;x11;-265.585585119961;s7
2021-11-15;rjdverse;30.9103672470289;s7
2021-11-15;prophet;64.7746445113717;s7
2021-11-15;tbats;51.0075225947947;s7
2021-11-15;mstl;45.8483836280311;s7
2021-11-15;stl;45.8483836280311;s7
2021-11-15;stl_stats;64.7413222900593;s7
2021-11-15;x11;37.2480076644949;s7
2021-11-16;rjdverse;112.174775156399;s7
2021-11-16;prophet;130.895946090467;s7
2021-11-16;tbats;132.411343952465;s7
2021-11-16;mstl;89.8133608028466;s7
2021-11-16;stl;89.8133608028466;s7
2021-11-16;stl_stats;130.933205951527;s7
2021-11-16;x11;118.500046565298;s7
2021-11-17;rjdverse;100.257391665805;s7
2021-11-17;prophet;92.7174200940853;s7
2021-11-17;tbats;111.036147909633;s7
2021-11-17;mstl;112.863195828589;s7
2021-11-17;stl;112.863195828589;s7
2021-11-17;stl_stats;92.7362789744319;s7
2021-11-17;x11;113.735131592486;s7
2021-11-18;rjdverse;88.2891602527179;s7
2021-11-18;prophet;102.016304287191;s7
2021-11-18;tbats;111.653413330299;s7
2021-11-18;mstl;89.5117389908287;s7
2021-11-18;stl;89.5117389908287;s7
2021-11-18;stl_stats;102.01711555315;s7
2021-11-18;x11;89.3642821493947;s7
2021-11-19;rjdverse;104.84498919341;s7
2021-11-19;prophet;104.100325396395;s7
2021-11-19;tbats;98.2055610780099;s7
2021-11-19;mstl;99.122933645066;s7
2021-11-19;stl;99.122933645066;s7
2021-11-19;stl_stats;104.11259461868;s7
2021-11-19;x11;102.303521689028;s7
2021-11-20;rjdverse;-175.989722732728;s7
2021-11-20;prophet;-169.8668342415;s7
2021-11-20;tbats;-177.566765340561;s7
2021-11-20;mstl;-182.617984707009;s7
2021-11-20;stl;-182.617984707009;s7
2021-11-20;stl_stats;-169.854021259687;s7
2021-11-20;x11;-195.531089411304;s7
2021-11-21;rjdverse;-256.981251372991;s7
2021-11-21;prophet;-324.637806139152;s7
2021-11-21;tbats;-326.742014117403;s7
2021-11-21;mstl;-261.187991536584;s7
2021-11-21;stl;-261.187991536584;s7
2021-11-21;stl_stats;-324.68649612816;s7
2021-11-21;x11;-267.284711012676;s7
2021-11-22;rjdverse;31.4196884545248;s7
2021-11-22;prophet;64.7746445115967;s7
2021-11-22;tbats;50.98226340945;s7
2021-11-22;mstl;51.900044922371;s7
2021-11-22;stl;51.900044922371;s7
2021-11-22;stl_stats;64.7413222900593;s7
2021-11-22;x11;37.7362526835282;s7
2021-11-23;rjdverse;114.508016984682;s7
2021-11-23;prophet;130.895946090457;s7
2021-11-23;tbats;132.423399455458;s7
2021-11-23;mstl;94.5390552603018;s7
2021-11-23;stl;94.5390552603018;s7
2021-11-23;stl_stats;130.933205951527;s7
2021-11-23;x11;121.863081878561;s7
2021-11-24;rjdverse;101.524520063453;s7
2021-11-24;prophet;92.717420094211;s7
2021-11-24;tbats;111.05442661441;s7
2021-11-24;mstl;117.470441175004;s7
2021-11-24;stl;117.470441175004;s7
2021-11-24;stl_stats;92.7362789744319;s7
2021-11-24;x11;117.701113748056;s7
2021-11-25;rjdverse;87.4831049912188;s7
2021-11-25;prophet;102.01630428705;s7
2021-11-25;tbats;111.647564883698;s7
2021-11-25;mstl;84.6685726430608;s7
2021-11-25;stl;84.6685726430608;s7
2021-11-25;stl_stats;102.01711555315;s7
2021-11-25;x11;81.9108626139187;s7
2021-11-26;rjdverse;104.652184222607;s7
2021-11-26;prophet;104.100325396933;s7
2021-11-26;tbats;98.2122185330021;s7
2021-11-26;mstl;92.570879711707;s7
2021-11-26;stl;92.570879711707;s7
2021-11-26;stl_stats;104.11259461868;s7
2021-11-26;x11;101.358497557097;s7
2021-11-27;rjdverse;-173.697936395888;s7
2021-11-27;prophet;-169.866834241674;s7
2021-11-27;tbats;-177.564195002428;s7
2021-11-27;mstl;-184.24356120435;s7
2021-11-27;stl;-184.24356120435;s7
2021-11-27;stl_stats;-169.854021259687;s7
2021-11-27;x11;-194.62396755172;s7
2021-11-28;rjdverse;-257.059026936033;s7
2021-11-28;prophet;-324.637806139063;s7
2021-11-28;tbats;-326.754749048458;s7
2021-11-28;mstl;-263.039960465221;s7
2021-11-28;stl;-263.039960465221;s7
2021-11-28;stl_stats;-324.68649612816;s7
2021-11-28;x11;-271.313213119455;s7
2021-11-29;rjdverse;31.352690835379;s7
2021-11-29;prophet;64.774644511862;s7
2021-11-29;tbats;50.9683423022054;s7
2021-11-29;mstl;48.059199890823;s7
2021-11-29;stl;48.059199890823;s7
2021-11-29;stl_stats;64.7413222900593;s7
2021-11-29;x11;43.1752474988315;s7
2021-11-30;rjdverse;115.685270790642;s7
2021-11-30;prophet;130.895946090334;s7
2021-11-30;tbats;132.438927552386;s7
2021-11-30;mstl;110.325925904734;s7
2021-11-30;stl;110.325925904734;s7
2021-11-30;stl_stats;130.933205951527;s7
2021-11-30;x11;125.72472955918;s7
2021-12-01;rjdverse;103.364645989537;s7
2021-12-01;prophet;92.7174200941486;s7
2021-12-01;tbats;111.067838552566;s7
2021-12-01;mstl;117.88748678047;s7
2021-12-01;stl;117.88748678047;s7
2021-12-01;stl_stats;92.7362789744319;s7
2021-12-01;x11;120.136756746473;s7
2021-12-02;rjdverse;89.8560150767954;s7
2021-12-02;prophet;102.016304286908;s7
2021-12-02;tbats;111.629017089575;s7
2021-12-02;mstl;77.8717834613162;s7
2021-12-02;stl;77.8717834613162;s7
2021-12-02;stl_stats;102.01711555315;s7
2021-12-02;x11;74.5175596442268;s7
2021-12-03;rjdverse;107.197226708241;s7
2021-12-03;prophet;104.10032539673;s7
2021-12-03;tbats;98.2094188807592;s7
2021-12-03;mstl;82.8084112637676;s7
2021-12-03;stl;82.8084112637676;s7
2021-12-03;stl_stats;104.11259461868;s7
2021-12-03;x11;98.8094837118068;s7
2021-12-04;rjdverse;-172.954924684063;s7
2021-12-04;prophet;-169.866834241847;s7
2021-12-04;tbats;-177.564307456345;s7
2021-12-04;mstl;-165.585500207406;s7
2021-12-04;stl;-165.585500207406;s7
2021-12-04;stl_stats;-169.854021259687;s7
2021-12-04;x11;-192.050080135228;s7
2021-12-05;rjdverse;-258.084168222442;s7
2021-12-05;prophet;-324.637806138973;s7
2021-12-05;tbats;-326.746571122684;s7
2021-12-05;mstl;-274.456203289554;s7
2021-12-05;stl;-274.456203289554;s7
2021-12-05;stl_stats;-324.68649612816;s7
2021-12-05;x11;-271.433942372743;s7
2021-12-06;rjdverse;30.9318903686738;s7
2021-12-06;prophet;64.7746445120871;s7
2021-12-06;tbats;50.9586790372341;s7
2021-12-06;mstl;43.1866740476758;s7
2021-12-06;stl;43.1866740476758;s7
2021-12-06;stl_stats;64.7413222900593;s7
2021-12-06;x11;44.380763054188;s7
2021-12-07;rjdverse;118.139001542033;s7
2021-12-07;prophet;130.895946090632;s7
