;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899
1992-01-01;0,988481;0,997565;5,392047;-0,217038;2,247583;-0,378495;1,008482;-0,488878;0,999994;0,975946;1,663932;1,029173;0,983978;0,988481;0,997565;5,392047;-3,133476;-0,919687;-1,458954;0,992791;1,022002;11,353521;1,011485;-1,253415;-0,380151;1,011067;-0,427852;0,999567;0,967707;4,658202;1,013793;0,990585;0,992791;1,022002;11,353521;-3,099138;-3,644175;-2,549083
1992-02-01;1,004815;1,008216;-0,586947;1,001921;0,10178;0,574071;1,002069;0,389895;0,999993;1,003176;5,201175;1,260897;1,012688;1,004815;1,008216;-0,586947;-0,303709;8,2029;0,563998;1,015287;1,018604;6,448095;1,054645;2,729432;-0,565149;0,990018;0,380179;0,999567;1,012938;5,456673;1,249749;1,028369;1,015287;1,018604;6,448095;0,315701;8,717744;-1,444914
1992-03-01;1,004506;0,980832;-3,724123;0,206578;0,85298;0,760197;1,005289;0,555549;0,99803;1,008419;-3,879309;0,853044;1,009712;1,004506;0,980832;-3,724123;1,521011;-7,189502;-1,173491;0,996847;0,992095;1,264961;1,004035;4,564739;2,179093;1,005876;0,163147;0,999567;1,011116;-1,913279;0,876845;1,014964;0,996847;0,992095;1,264961;1,702556;-9,091649;-4,929422
1992-04-01;1,00324;0,991715;6,535013;-0,894213;-1,157654;1,448108;0,991332;-0,694487;1,000031;0,996028;1,02884;1,267598;0,978394;1,00324;0,991715;6,535013;4,150866;4,288454;13,0433;1,00319;0,98678;12,327313;0,964317;0,817826;0,041495;0,991149;-0,286155;0,999567;0,971643;-2,081033;1,18531;0,9775;1,00319;0,98678;12,327313;1,243189;10,801915;8,541779
1992-05-01;0,999552;1,035759;2,49075;1,566905;4,00047;-2,276442;1,007891;0,521517;0,999993;0,994518;-4,740984;0,910554;1,01077;0,999552;1,035759;2,49075;1,661706;-9,92908;-1,287627;1,00106;1,013482;2,080701;1,011515;6,043903;-1,180035;1,01803;0,820345;0,999567;1,011621;-5,003055;0,869916;1,003747;1,00106;1,013482;2,080701;0,820174;-11,362662;-3,018102
1992-06-01;0,98678;1,005584;-1,846384;-0,773662;-14,888575;-0,848835;0,951163;-1,560146;0,999994;0,998376;3,730105;0,895016;0,9893;0,98678;1,005584;-1,846384;-3,083041;1,418546;15,721372;0,995483;0,896582;-1,783055;0,988198;-9,207906;-0,867985;0,97311;-1,816716;0,999567;0,96968;0,022276;0,901181;0,984835;0,995483;0,896582;-1,783055;-1,648703;4,942658;9,696146
1992-07-01;1,013396;0,999059;-0,708654;-0,250897;-1,410043;0,450581;1,00496;0,648916;0,999995;1,002702;0,54249;1,010393;0,976853;1,013396;0,999059;-0,708654;-2,612762;0,07324;-1,88088;1,008804;0,969439;-2,278788;0,999214;-2,270136;0,46238;1,000355;-0,435805;0,999567;1,007509;3,4491;0,979949;0,970045;1,008804;0,969439;-2,278788;-3,504326;3,698698;-0,50259
1992-08-01;1,00719;0,978612;2,351295;0,924504;1,425893;0,855186;1,036974;6,915647;0,999997;1,093021;1,653197;1,015463;1,006556;1,00719;0,978612;2,351295;1,002602;5,371135;-2,333817;0,998824;0,9052;-4,918569;1,024449;1,951469;0,934079;1,047317;2,232992;0,999567;1,061;-0,052947;0,981654;0,978158;0,998824;0,9052;-4,918569;1,353497;7,362966;-11,366788
1992-09-01;0,99532;0,948324;-6,504019;-0,106074;-2,538894;-0,777317;0,996081;-0,169523;0,999998;1,032181;-11,808927;1,115428;1,002986;0,99532;0,948324;-6,504019;-1,294043;4,973849;0,993961;1,001561;1,00837;-7,040151;0,97533;2,074163;-0,341804;1,009706;-0,317862;0,999567;1,038738;-9,431132;1,114178;0,981993;1,001561;1,00837;-7,040151;-0,258335;6,487682;5,279785
1992-10-01;0,969272;1,077728;-4,534645;-2,790545;3,869252;1,453137;0,983811;-0,587114;0,999999;0,966532;2,322449;1,078836;1,014206;0,969272;1,077728;-4,534645;0,535004;-4,219443;-0,194192;0,9893;1,040814;-10,380631;0,955188;1,698095;2,404407;0,995429;-0,607009;0,999567;0,954169;-0,655283;1,045455;0,994166;0,9893;1,040814;-10,380631;-0,652554;-5,834635;-0,666421
