;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India
1999-05-01;0,886616;0,414889;-3,034669;1,001896;3,875419;2,117597
1999-06-01;0,994484;0,999136;10,086322;0,96617;6,967719;0,68352
1999-07-01;1,006165;1,116513;-0,64059;0,967989;-4,250676;1,655388
1999-08-01;1,006168;0,999137;5,49148;1,015942;3,212469;-6,981579
1999-09-01;0,99368;1,023911;26,928665;1,00228;-1,783355;0,152021
1999-10-01;1,006726;1,00971;-7,440705;0,972757;0,446396;1,76004
1999-11-01;1,002113;1,00513;-5,077507;1,016239;-4,24717;-1,292694
1999-12-01;0,897027;0,958369;6,731962;0,798723;1,515576;4,710448
2000-01-01;0,926164;0,994403;0,857083;0,991555;3,804421;-0,734143
2000-02-01;0,96583;1,046608;-0,783328;1,03372;5,225549;-1,743196
2000-03-01;0,939401;1,010796;2,844063;0,954013;-3,009449;1,208315
2000-04-01;0,849446;0,991974;-22,526537;0,970319;-1,545841;-1,327283
2000-05-01;0,897767;0,862157;3,507555;1,087117;7,963118;3,062944
2000-06-01;0,956536;0,535157;-4,43064;0,972155;-6,525189;-3,711598
2000-07-01;0,941863;0,979896;-6,946076;1,067092;-1,264045;-0,75951
2000-08-01;0,996462;1,045912;26,162867;0,979274;-1,577669;1,449585
2000-09-01;0,978923;0,979484;3,701731;0,976095;-2,093129;-0,030019
2000-10-01;0,9674;1,001395;7,532955;1,002438;-1,199338;0,469115
2000-11-01;0,961724;1,026582;5,873341;0,988913;-1,672447;-0,209313
2000-12-01;1,003565;1,004821;-18,972032;1,06859;1,41831;0,73985
2001-01-01;0,998945;1,008298;4,092768;0,921472;3,858848;-0,271471
2001-02-01;0,99252;0,960958;-4,65635;0,997105;1,175308;2,860533
2001-03-01;0,989965;0,995525;2,942121;1,04492;-2,304327;2,03996
2001-04-01;0,996262;1,003289;-33,038116;0,981737;-1,754911;-1,965511
2001-05-01;1,002111;1,011812;-6,021386;0,993947;2,364064;-2,026697
2001-06-01;0,999675;1,129234;3,543448;0,94557;-2,388335;1,413851
2001-07-01;0,992686;0,982342;4,249379;0,995437;-1,880228;-2,693293
2001-08-01;1,002762;0,992097;2,698475;1,044689;0,881051;4,694827
2001-09-01;1,006872;0,999492;0,344493;0,996576;2,593418;0,881449
2001-10-01;1,004975;1,012766;-4,888398;0,980139;-4,703156;-0,726072
2001-11-01;0,993644;0,823048;-0,989274;1,017647;7,05235;-1,522634
2001-12-01;0,982901;0,79739;-6,352628;0,995258;-0,701428;-0,118765
2002-01-01;1,011236;1,078971;1,803806;1,027793;-0,816797;-5,100183
2002-02-01;0,991383;1,042557;9,028768;0,975983;-2,217378;0,663694
2002-03-01;1,032801;0,997983;-9,590457;1,043424;6,860944;2,241392
2002-04-01;1,045423;0,951369;1,314464;1,008239;-0,842141;-1,98526
2002-05-01;0,994304;1,01598;12,93929;0,941943;-8,235831;-4,092717
2002-06-01;0,991372;1,098261;-5,547804;1,035959;2,28321;4,541324
2002-07-01;0,993995;1,017312;1,468998;0,979566;8,476374;1,766337
2002-08-01;0,997523;0,986017;2,191198;0,931678;-0,242414;0,133239
2002-09-01;1,005977;1,022985;-4,273218;1,029602;-4,23602;2,660326
2002-10-01;1,011796;0,954977;1,960681;1,067069;3,979227;-1,433506
2002-11-01;1,014579;0,948223;-6,314014;1,053492;-3,24942;-2,999552
2002-12-01;0,982486;1,048623;-7,574264;0,941951;-2,093428;0,861996
2003-01-01;0,969708;1,022813;2,763691;1,016511;-5,775728;0,351553
2003-02-01;0,991888;0,986075;2,967433;1,001907;2,021347;1,508854
2003-03-01;1,002163;1,003396;6,673622;0,978984;0,402737;0,753407
2003-04-01;1,012082;1,009834;8,205531;1,015958;5,04063;1,923663
2003-05-01;1,007972;0,985859;-1,432422;0,990963;-4,899447;-1,614142
2003-06-01;1,005468;0,994213;-12,308659;0,985085;0,141378;-4,440589
2003-07-01;1,000379;0,981232;4,695683;1,048616;5,288709;-1,396828
2003-08-01;0,963014;1,01533;-8,643652;1,004412;-5,839035;5,536727
2003-09-01;0,98797;1,016742;1,541229;0,973439;1,78688;-4,982835
2003-10-01;0,990526;0,779261;8,468819;0,93611;3,364656;0,72487
2003-11-01;0,987643;0,988296;-14,299832;0,929779;-3,719589;1,881137
2003-12-01;1,023606;1,015501;-1,953575;0,9634;-4,976969;-3,226182
2004-01-01;0,994467;0,982493;-5,782144;0,98063;-1,219329;-2,172956
2004-02-01;1,021609;1,009358;12,982758;1,021421;3,859647;2,138578
2004-03-01;0,98245;0,990642;0,024995;1,019339;9,43111;0,885222
2004-04-01;0,999842;1,015962;6,154615;1,035595;3,177487;1,986086
2004-05-01;1,028135;1,006966;-5,06374;1,035462;2,059682;1,470163
2004-06-01;0,997617;0,976287;6,589482;1,042142;-0,524876;0,883049
2004-07-01;1,005447;1,011103;-3,673264;0,955778;-6,678414;2,767619
2004-08-01;0,990855;0,985556;-2,823028;1,06985;0,548464;-2,544249
2004-09-01;0,98735;1,008753;5,010959;0,989296;-2,03145;-3,328096
2004-10-01;0,959045;1,030683;-9,715108;0,996764;-2,471782;4,097063
2004-11-01;1,007308;0,981511;4,890362;0,957577;-4,884967;-0,615481
2004-12-01;1,012257;0,993091;9,410113;1,013314;4,408172;0,496933
2005-01-01;1,046981;1,007226;2,009101;1,088327;7,953571;2,697587
2005-02-01;0,986315;0,962876;-14,866115;1,003141;-3,180854;-1,50043
2005-03-01;1,018149;1,001992;-5,881128;0,972468;-11,441292;-6,576568
2005-04-01;0,989288;1,004604;-2,253632;0,996758;-4,578747;1,256107
2005-05-01;0,991475;1,052332;-6,646967;1,021523;3,261883;1,979464
2005-06-01;0,989287;1,110627;13,800081;0,989918;3,344052;0,514281
2005-07-01;0,999436;0,987031;0,977464;0,988914;-4,250871;1,030337
2005-08-01;1,017216;0,915633;2,207264;0,952485;0,566479;-2,863789
2005-09-01;1,006755;0,515086;1,428835;0,981562;5,966102;1,514181
2005-10-01;0,999751;0,517442;-5,731137;0,975834;-2,610031;-2,089067
2005-11-01;0,994717;0,722698;5,964241;1,007908;1,245861;-4,097764
2005-12-01;0,992665;0,911115;2,649556;1,014188;5,617094;2,006422
2006-01-01;1,009658;0,908311;0,769369;1,039682;-0,995038;6,657298
2006-02-01;1,009621;0,920426;-3,109782;0,989985;-1,010089;-1,450778
2006-03-01;0,987359;0,887849;0,269845;0,998846;1,2859;1,807708
2006-04-01;0,996944;0,973793;-15,732412;0,965534;-6,154502;-2,761187
2006-05-01;0,996103;0,962786;10,567816;1,000912;1,058706;0,69779
2006-06-01;1,008824;0,948889;2,823262;1,013559;-1,659554;-0,532108
2006-07-01;0,991983;0,872997;-12,651951;1,011256;-2,891426;-6,484973
2006-08-01;0,98729;0,992464;8,162627;0,970548;-3,795803;2,682309
2006-09-01;1,014462;0,989768;-11,223637;0,983528;3,86176;3,858855
2006-10-01;1,006208;0,989781;-3,409479;1,029089;2,852486;0,9834
2006-11-01;1,014195;1,051657;1,814158;1,008821;3,584559;-1,518199
2006-12-01;0,986785;0,992037;8,663752;1,009783;-5,046023;-4,455066
2007-01-01;0,899262;0,955973;1,754226;1,022894;0,655403;-0,869817
2007-02-01;0,842976;0,999789;-5,993207;1,013579;6,727035;1,674127
2007-03-01;0,950231;1,029585;6,666795;1,036149;4,662433;3,56702
2007-04-01;0,959471;0,611452;0,954314;0,932806;2,676751;2,729172
2007-05-01;0,982258;0,950007;1,509847;1,006637;0,154657;-4,461799
2007-06-01;0,98863;1,047965;-14,605887;1,054712;-1,782796;1,414776
2007-07-01;0,995576;1,003266;-1,204327;0,964674;0,281379;0,284873
2007-08-01;0,986236;0,995102;-1,578838;0,940333;-3,41396;-1,861006
2007-09-01;0,98533;1,021417;-0,012663;0,975796;-5,901413;-3,287864
2007-10-01;0,993586;1,034149;7,377482;1,046002;2,587519;1,413438
2007-11-01;0,990698;0,954041;-4,514024;1,022722;0,55989;5,289936
2007-12-01;1,002297;0,989395;-15,84708;0,954812;-5,819257;-2,753438
2008-01-01;1,00073;0,994945;10,116439;1,034688;8,772425;-0,170409
2008-02-01;1,018193;0,98205;7,576975;1,061111;4,818673;5,360408
2008-03-01;0,991194;1,013381;-20,438741;0,968326;2,255948;-6,137171
2008-04-01;1,001089;1,016718;6,674872;1,016519;-0,616351;3,239576
2008-05-01;0,973855;0,99592;-9,189457;0,959556;-5,642064;0,845728
2008-06-01;1,000889;1,007639;-5,702548;1,023557;9,507672;2,956609
2008-07-01;1,042958;1,010995;4,138654;1,035364;7,594787;1,697927
2008-08-01;1,01471;1,026085;-0,356765;1,007131;-1,386225;-1,470906
2008-09-01;0,994088;0,76195;-7,298912;0,951099;-2,489732;-3,016597
2008-10-01;0,997357;0,678459;7,075583;0,970213;1,262794;-2,539904
2008-11-01;0,983486;1,145001;10,28258;0,980111;-3,802803;6,21814
2008-12-01;1,011491;1,143384;-3,743772;1,079978;1,402144;-0,670068
2009-01-01;0,96063;1,004742;-13,948692;0,912175;-8,023153;-0,594579
2009-02-01;1,076471;1,008501;5,597205;1,007718;-5,274593;-5,508297
2009-03-01;1,005115;1,005779;-2,872802;1,024287;-6,660903;-8,576199
2009-04-01;1,006119;1,019647;-0,426528;1,020825;6,366697;-1,807755
2009-05-01;1,001372;1,001733;1,041685;1,018529;1,04647;1,954003
2009-06-01;1,037986;0,976059;0,134187;1,020228;-4,999992;-0,023128
2009-07-01;0,997058;0,995422;8,218329;0,979163;-5,765912;5,457714
2009-08-01;0,999053;0,977775;-4,961141;1,027378;0,561624;1,544065
2009-09-01;0,991759;1,036036;8,817238;1,040753;2,145259;-0,9903
2009-10-01;1,004402;1,026221;-0,108163;0,924134;1,874843;3,373319
2009-11-01;1,007281;0,999374;-7,896378;1,057664;6,612784;-0,654995
2009-12-01;0,999293;0,948714;-1,080374;0,982379;-0,263118;2,356297
2010-01-01;0,995781;1,003771;-28,9389;0,956044;-9,860271;-3,579979
2010-02-01;0,954264;1,02226;-1,382522;0,994251;-7,709051;0,946909
2010-03-01;1,011717;1,131066;0,805518;0,961124;4,581483;3,412233
2010-04-01;1,033545;0,948491;-1,495144;0,981055;1,600367;-1,571918
2010-05-01;0,9891;1,031164;-3,961708;1,039423;6,500669;-1,022262
2010-06-01;1,001573;0,889203;6,679455;0,988588;2,03159;1,568188
