;Europe * Francé;Europe * Spain;Europe * Greecà;Asia * China;Asia * Japon;Asia * India
2000-11-30;0,980391;0,991062;-5,608866;0,887583;-5,558696;0,577535
2000-12-31;1,023774;1,053444;-37,065421;0,738181;-32,475229;-16,791942
2001-01-31;1,013969;1,031658;-4,64138;0,854538;3,747362;5,611901
2001-02-28;0,929269;0,971221;-3,137468;0,912862;5,992996;6,646154
2001-03-31;1,027408;1,054706;18,954952;1,043345;19,657818;5,632906
2001-04-30;0,97614;0,966665;6,954604;0,953036;10,200124;5,307645
2001-05-31;1,028759;0,968584;0,000502;1,005043;3,502946;1,124993
2001-06-30;0,973641;0,851536;11,508995;1,131887;15,657635;14,088707
2001-07-31;1,010894;1,006672;13,94619;1,114371;10,89062;8,715621
2001-08-31;1,009917;1,064875;-39,65566;1,144795;-51,552945;-43,858253
2001-09-30;0,990146;1,016438;22,087259;1,152171;6,994099;0,605376
2001-10-31;1,032223;1,034328;15,134474;1,040581;13,051618;13,788076
2001-11-30;0,981191;0,95603;-6,070351;0,902183;-5,349865;-0,13149
2001-12-31;1,024805;1,050245;-39,325447;0,703128;-34,13966;-18,233509
2002-01-31;1,012486;1,035082;-2,754766;0,917803;4,383757;5,807325
2002-02-28;0,928673;0,965508;-0,88632;0,895966;6,106468;6,686686
2002-03-31;1,02899;1,056009;18,260145;1,016222;20,821148;5,174676
2002-04-30;0,978585;0,977498;10,303503;0,995821;11,436558;6,132566
2002-05-31;1,033764;1,002798;-0,803068;0,954634;1,93128;0,694792
2002-06-30;0,974128;0,881934;11,675261;1,178955;15,851345;13,962129
2002-07-31;1,006736;1,000086;13,290576;1,144877;11,780514;8,810539
2002-08-31;1,009216;1,047738;-38,784169;1,041474;-54,252161;-42,526602
2002-09-30;0,986363;1,008341;19,705309;1,190255;7,8685;0,459466
2002-10-31;1,031641;1,019185;12,534572;1,077195;14,199228;13,815645
2002-11-30;0,982324;0,924054;-5,10688;0,882513;-6,065816;-0,624031
2002-12-31;1,027768;1,047815;-39,441451;0,695938;-35,024451;-19,136956
2003-01-31;1,012603;1,047482;-1,78271;0,928303;4,535936;6,444034
2003-02-28;0,928991;0,966925;0,569751;0,92085;6,165416;6,805475
2003-03-31;1,028454;1,051278;17,501767;0,981926;22,589432;4,770686
2003-04-30;0,978643;0,99643;12,493613;1,009804;11,790505;7,062541
2003-05-31;1,034336;1,029088;-0,9563;0,962906;1,005931;0,712614
2003-06-30;0,973774;0,902095;12,231887;1,152723;16,566077;13,684789
2003-07-31;1,004145;0,996256;11,327222;1,162565;10,924432;8,306904
2003-08-31;1,007928;1,027957;-37,143703;1,050314;-56,5678;-41,634081
2003-09-30;0,985348;0,995026;16,294644;1,202499;9,3236;-0,010172
2003-10-31;1,033134;1,007795;9,773585;1,04151;14,32439;13,488143
2003-11-30;0,98703;0,909547;-2,730738;0,843262;-6,147856;-0,499653
2003-12-31;1,030673;1,046328;-37,187182;0,755834;-35,160198;-19,998084
2004-01-31;1,01235;1,05854;-1,120453;0,899179;5,032851;6,974693
2004-02-29;0,927888;0,964205;-0,393238;0,903085;5,937941;6,735008
2004-03-31;1,025798;1,052194;17,82042;1,034306;24,371207;4,491901
2004-04-30;0,975967;1,010487;13,708419;0,980073;11,058481;7,427332
2004-05-31;1,031844;1,040202;-2,120289;0,953305;1,03073;1,127197
2004-06-30;0,974733;0,920294;12,772688;1,221305;17,456311;14,064303
2004-07-31;1,004344;0,993186;9,665485;1,064791;8,771142;7,539819
2004-08-31;1,008661;1,011144;-34,976173;1,107267;-57,467368;-40,928424
2004-09-30;0,985297;0,982336;12,912021;1,197968;10,594277;0,25535
2004-10-31;1,034828;1,006066;8,166262;1,002276;13,776176;12,931564
