;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
2000-04-30;0,985016;0,998897;0,392846;0,924281;9,635971;4,982602;1,062927;11,625084;1;1,144148;-7,528265;0,674049;1,479337
2000-05-31;1,0223;0,973414;-3,50927;1,04294;4,269709;1,463211;1,018071;-0,262566;1;0,872439;-12,722124;0,891345;0,975341
2000-06-30;0,983442;0,83241;12,022853;1,14244;16,11813;14,092796;1,094382;13,679148;1;1,155152;0,845321;1,482513;1,093311
2000-07-31;1,017703;0,995364;12,750943;1,119955;10,232127;8,928666;1,002852;-2,213214;1;0,987284;-11,553469;0,900917;1,058959
2000-08-31;1,015816;1,036396;-36,91403;1,112379;-49,501923;-46,321099;0,703153;-54,076365;1;0,151167;-28,301715;1,177106;0,851456
2000-09-30;0,993326;0,980685;27,502873;1,18794;6,759397;0,973423;1,07614;9,666543;1;1,043657;-12,655477;1,186971;0,947465
2000-10-31;1,032268;1,008372;14,528445;1,034452;12,063148;13,696106;1,080658;19,846698;1;1,09899;8,638702;0,949432;1,017955
2000-11-30;0,990001;0,985175;-3,38103;0,887583;-5,558696;0,577535;1,014726;2,028589;1;1,041628;0,3974;1,00364;0,911695
2000-12-31;1,018849;1,050005;-38,470026;0,738181;-32,475229;-16,791942;0,758688;-22,379484;1;0,95211;13,237899;1,136539;0,782774
2001-01-31;1,000668;1,067537;-1,752922;0,854538;3,747362;5,611901;0,994753;2,419392;1;1,20523;28,429302;0,820622;0,922688
2001-02-28;0,920476;0,981453;-2,34203;0,912862;5,992996;6,646154;1,039975;5,181364;1;1,021711;8,045874;0,788082;0,926033
2001-03-31;1,01945;1,067538;18,750328;1,043345;19,657818;5,632906;1,153214;14,790009;1;1,340292;12,412331;0,991343;1,052515
2001-04-30;0,985334;0,998696;1,659216;0,953036;10,200124;5,307645;1,068237;11,632996;1;1,130886;-9,21535;0,708648;1,463655
2001-05-31;1,022622;0,986889;-2,772359;1,005043;3,502946;1,124993;1,017185;-0,819301;1;0,892994;-11,842239;0,903875;0,978684
2001-06-30;0,983593;0,860806;11,846584;1,131887;15,657635;14,088707;1,083055;14,115728;1;1,137612;-0,037867;1,441103;1,094549
2001-07-31;1,01768;0,997746;12,831066;1,114371;10,89062;8,715621;1,011355;-1,170597;1;1,017889;-9,791319;0,904864;1,062578
2001-08-31;1,016091;1,033805;-36,038082;1,144795;-51,552945;-43,858253;0,679959;-56,077287;1;0,15069;-28,361844;1,133627;0,809669
2001-09-30;0,993249;0,981515;24,759936;1,152171;6,994099;0,605376;1,093866;11,8828;1;0,997359;-9,337574;1,166591;0,96711
2001-10-31;1,031998;0,993611;13,781471;1,040581;13,051618;13,788076;1,091874;19,638196;1;1,11857;9,275102;0,960581;1,028399
2001-11-30;0,989701;0,965397;-3,736538;0,902183;-5,349865;-0,13149;1,009411;1,40067;1;1,028141;3,676693;1,020474;0,914173
2001-12-31;1,018875;1,041805;-38,939517;0,703128;-34,13966;-18,233509;0,76913;-23,162022;1;0,90482;9,086203;1,159715;0,775038
2002-01-31;1,000079;1,067811;-1,758426;0,917803;4,383757;5,807325;0,997879;1,537112;1;1,212308;24,890091;0,827957;0,93285
2002-02-28;0,920549;0,979393;-1,281024;0,895966;6,106468;6,686686;1,028587;4,457913;1;1,090242;5,2708;0,805026;0,927428
2002-03-31;1,019472;1,063455;18,295721;1,016222;20,821148;5,174676;1,140715;15,310882;1;1,321723;13,695226;0,969506;1,051606
2002-04-30;0,985718;0,998467;4,239224;0,995821;11,436558;6,132566;1,078093;12,029652;1;1,120488;-10,245637;0,752263;1,453675
2002-05-31;1,02295;0,999433;-2,192998;0,954634;1,93128;0,694792;1,018349;-0,66067;1;0,908717;-10,194571;0,917741;0,983392
2002-06-30;0,983794;0,883283;11,587528;1,178955;15,851345;13,962129;1,079196;15,116436;1;1,128294;-0,061131;1,371288;1,104586
2002-07-31;1,017748;0,998955;12,830104;1,144877;11,780514;8,810539;1,011292;0,036015;1;1,033375;-7,158061;0,918163;1,062732
2002-08-31;1,016342;1,029736;-35,317202;1,041474;-54,252161;-42,526602;0,655168;-57,579836;1;0,156159;-28,178408;1,086956;0,773507
2002-09-30;0,99314;0,980802;22,062255;1,190255;7,8685;0,459466;1,113112;13,829313;1;0,990466;-5,510029;1,154781;0,992441
