;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
1995-10-31;1,011586;1,093819;-5,2936;0,994708;-3,76744;1,179546;0,980507;0,855798;1;0,980658;1,468107;0,966013;1,029357
1995-11-30;1,100502;1,08843;9,69405;1,011467;2,405587;2,694743;0,972022;0,45069;1;1,024938;5,316648;1,092895;1,136466
1995-12-31;0,989496;1,058643;-13,722589;1,01359;1,588014;-4,461946;0,897213;-0,386496;1;1,132419;2,222272;0,883839;0,794471
1996-01-31;1,019689;1,099947;8,969899;0,994839;1,932125;0,529059;1,042582;0,197483;1;1,019383;-7,014668;1,011951;1,011423
1996-02-29;0,992515;1,074836;7,233504;0,970586;-5,695407;2,831714;1,109367;0,049152;1;0,987907;-3,537692;0,999069;1,01297
1996-03-31;0,992022;1,084642;-18,122184;0,990634;-2,3338;-3,28702;0,978802;-0,408614;1;0,934872;2,665454;0,975208;0,941638
1996-04-30;1,006083;1,03661;3,823813;0,977833;2,988186;1,085728;1,056677;-0,026176;1;1,00259;0,134892;0,977363;0,966694
1996-05-31;0,997941;1,07861;6,901637;1,019962;0,228487;1,090307;1,000634;0,315807;1;1,036184;-0,11251;1,05389;1,053085
1996-06-30;1,001128;0,861332;-11,967251;0,993468;-5,983892;-4,029646;0,939828;0,41908;1;0,994525;-3,491435;0,98246;0,9661
1996-07-31;1,005889;0,587485;10,426081;1,029455;9,106705;-0,3888;1,018453;-0,699597;1;1,002056;-4,123402;1,013499;1,010875
1996-08-31;1,006047;0,885017;-4,645101;0,988384;-4,364153;3,687023;1,29587;0,876108;1;0,986925;3,859733;1,022511;1,084238
1996-09-30;0,998206;1,08597;-9,421448;0,985432;-0,643264;-2,151167;0,995712;-0,033585;1;0,970756;2,6287;0,947629;0,986107
1996-10-31;0,988808;0,991762;16,424015;1,010827;4,413315;0,991253;1,004421;-0,781914;1;1,07228;9,226242;1,024271;1,012809
1996-11-30;1,000599;0,987775;-9,607259;0,995714;-2,465743;-1,901418;0,983088;0,028426;1;0,992178;2,391766;1,050706;1,003596
1996-12-31;0,997723;0,974249;6,573846;0,765809;3,539796;2,458485;0,884571;0,883517;1;1,019392;-10,80924;0,847524;0,997339
1997-01-31;0,994146;0,973861;-4,829418;0,849182;-7,244912;-2,386536;1,036754;-0,536363;1;0,998662;-20,548287;1,004815;0,971817
1997-02-28;1,013448;0,959858;5,49435;0,895717;4,462135;0,338323;1,041351;-0,945169;1;0,982266;33,273367;1,045979;0,977934
1997-03-31;0,993116;0,983779;-8,063283;0,93152;-9,614899;-1,775394;0,933872;-3,149231;1;0,824205;2,616591;0,927022;0,936731
1997-04-30;1,000792;1,03502;48,908032;0,984144;8,644034;1,423955;1,165163;0,749071;1;1,024616;4,646809;1,058564;1,112611
1997-05-31;0,996568;1,002471;-0,213501;0,968977;-0,493685;-1,785011;0,930658;0,025476;1;1,023404;-7,201549;0,987311;0,971534
1997-06-30;0,980306;1,079969;1,469503;0,96199;-2,984073;2,690228;0,98673;-0,992699;1;0,988996;2,820282;0,970323;1,037147
1997-07-31;1,021825;1,117473;2,657678;0,935215;2,971565;-0,202621;1,031026;1,288359;1;0,994339;11,373884;1,029542;1,063174
1997-08-31;0,98222;1,027338;-12,013925;0,955516;-2,523951;-2,268037;0,998645;0,079195;1;0,984549;1,443149;1,002638;0,966034
1997-09-30;1,004352;1,022474;1,528877;1,019452;4,933892;0,141835;0,994836;0,382724;1;1,014851;3,383994;1,00107;1,016119
1997-10-31;1,009132;0,986257;10,271648;1,015632;4,226881;2,126894;1,011738;-0,152333;1;1,006466;-7,535464;1,016096;1,010338
1997-11-30;0,984595;0,971792;-0,736876;0,978049;-4,874267;-1,442299;0,840048;0,005727;1;0,961467;-8,897016;0,897942;0,937156
1997-12-31;1,015475;0,99127;10,193753;1,03002;-0,359159;1,058953;1,143743;0,470098;1;0,999154;-18,162861;1,025803;0,981174
1998-01-31;1,003493;0,962383;-10,509096;0,999622;0,93049;0,53483;0,972957;-0,429039;1;1,015869;5,591554;0,97911;1,033542
1998-02-28;1,000286;0,948719;-3,986807;1,010234;0,665637;-1,648309;1,012491;-0,888419;1;1,032234;8,859379;1,016536;1,051556
1998-03-31;1,003514;0,853678;11,283366;0,990061;0,714562;2,984054;1,004974;-2,821056;1;1,022679;-0,442822;1,015145;1,032042
1998-04-30;0,996202;0,989206;4,596806;1,007359;-2,422812;0,684035;1,018229;1,279397;1;0,949382;-3,887602;0,973224;0,981649
1998-05-31;0,996218;0,816675;-17,936074;0,988715;-3,96495;-2,612873;0,949524;0,219886;1;0,958257;2,920515;0,961978;0,93679
1998-06-30;0,987807;0,891893;3,44069;1,000817;0,579762;1,370917;1,041903;0,177954;1;1,023072;3,242945;1,005727;1,022546
1998-07-31;1,018957;1,038785;6,130357;0,999901;3,104711;3,704253;0,983937;0,442934;1;1,066367;-4,429225;1,033532;0,988615
1998-08-31;0,98755;1,0162;-8,799962;1,0008;-0,018364;-5,74056;1,006845;-1,044569;1;0,904722;-3,802981;1,014997;1,042373
1998-09-30;1,001252;1,006641;20,092705;1,008654;1,486003;2,902019;1,009247;0,506904;1;1,04278;-4,950821;1,087614;0,999146
1998-10-31;0,990476;1,047001;-24,165908;0,989105;-2,525608;-0,794258;0,977617;0,10077;1;1,006574;-3,324655;0,975758;0,907202
1998-11-30;1,021842;1,053867;3,372391;1,001636;0,307437;1,931268;1,014121;-0,138819;1;0,974612;4,873409;0,939233;0,983769
1998-12-31;0,996535;0,981459;12,372258;1,000855;3,03818;0,349691;1,020305;0,173704;1;1,012064;5,358672;1,018917;1,022171
1999-01-31;1,002936;0,909622;-9,133234;0,966566;-3,390964;-0,915827;0,962201;0,121898;1;0,885026;0,527439;0,969718;0,987752
1999-02-28;1,002296;0,923962;-6,493157;0,985242;-4,687012;-3,244297;0,993051;-0,028559;1;1,028211;3,895699;0,973875;0,964301
1999-03-31;1,003868;1,025251;0,553644;1,008387;3,176808;-1,092247;1,036038;-0,697459;1;1,043638;-2,347639;1,037551;1,011998
1999-04-30;0,984312;0,877377;4,944104;1,044021;1,118414;2,915555;0,980518;13,23771;1;1,022396;25,611334;1,092518;1,038605
1999-05-31;0,889135;0,370219;-3,692075;0,987523;-1,939726;-0,85791;0,989653;11,04708;1;0,927035;-4,018202;0,977212;1,034665
1999-06-30;0,988733;0,929741;5,899211;0,988928;7,679901;1,978463;1,027999;12,170296;1;1,015761;20,969625;1,011865;0,964305
1999-07-31;1,010611;1,113968;-3,640782;0,981362;-6,011376;1,396037;0,997002;2,722282;1;0,90914;-1,732303;0,958953;0,954297
1999-08-31;1,000096;1,02415;-5,072057;1,004433;2,94327;-6,765425;1,010573;-1,3891;1;1,079367;-3,318351;1,013669;1,054361
1999-09-30;0,997679;1,068904;17,008461;1,02204;1,072939;2,082961;0,971362;1,143083;1;1,035326;-5,176984;0,990082;0,979678
1999-10-31;1,015244;1,07818;-6,083182;0,982468;-3,73567;-1,084914;0,995054;4,499494;1;0,947982;7,693544;0,963859;0,971089
1999-11-30;1,022783;1,056278;-7,873508;1,02017;-1,849188;-0,379271;1,004139;2,277585;1;1,045916;-9,3481;1,035334;1,033077
1999-12-31;0,956189;0,987384;9,383836;0,946689;4,04713;5,92357;1,009228;0,545305;1;0,896753;7,435381;0,962071;1,120653
2000-01-31;0,994943;0,984204;-3,520003;0,994621;-1,969257;-4,748554;0,988156;-0,07036;1;1,035248;-21,811687;1,004566;0,988054
2000-02-29;1,021496;1,03718;-2,013632;1,009179;4,992971;2,136453;1,013022;0,231286;1;0,923721;16,526109;1,013388;1,019333
2000-03-31;0,988905;0,983309;6,248853;1,007355;0,982435;2,553136;1,077618;1,860252;1;0,953796;-2,802398;1,047955;1,028234
2000-04-30;0,873932;0,932346;-14,811294;0,973425;-9,674201;-5,309311;0,951111;-0,298632;1;1,052982;7,018015;0,918285;0,928164
2000-05-31;0,919296;0,796304;8,865184;1,045375;11,61096;4,946412;1,11087;-0,460619;1;1,092481;-3,293482;1,04771;1,214222
2000-06-30;0,956644;0,503103;-3,210702;1,000237;-3,560274;-2,07585;0,950897;0,74832;1;1,009547;1,372065;1,016868;0,990661
2000-07-31;0,944442;0,957188;-7,800565;1,015868;-4,868461;-3,527794;0,905046;0,018828;1;0,933438;-3,580364;0,947196;0,876259
2000-08-31;0,989083;1,062537;16,118244;0,996895;3,479704;3,578902;1,042283;-2,574996;1;0,858503;1,340671;1,006878;0,93577
2000-09-30;0,980857;1,026631;-5,367918;0,983265;-2,109652;-0,819371;1,063569;-1,209666;1;0,997292;-2,028574;0,972311;0,971512
2000-10-31;0,981431;1,078722;6,85362;1,000522;-1,081968;0,066391;0,97858;2,837961;1;1,022285;1,781309;0,995359;1,023812
2000-11-30;0,964584;1,083723;4,454558;1,003994;0,870106;1,118011;0,988426;-0,029861;1;1,020111;1,186935;1,061367;1,038156
2000-12-31;1,007429;1,061374;-13,214052;1,019299;-3,57052;-1,770737;0,979496;-2,116465;1;0,980636;1,223308;1,031707;1,024686
2001-01-31;1,002614;1,024466;6,380858;0,977382;6,366307;1,519395;1,024016;3,075584;1;0,993742;7,001591;0,99737;1,003601
2001-02-28;0,995384;0,998598;0,060692;0,993929;0,481409;1,257957;0,989074;3,554776;1;1,005118;-2,98548;0,982404;1,021744
2001-03-31;0,996673;1,032691;10,441565;1,016982;-1,235285;2,071303;1,025062;6,878532;1;1,056551;-2,112115;1,011861;1,040223
2001-04-30;0,987838;1,018555;-19,296863;0,991335;-4,955449;-2,803989;0,948409;-1,262737;1;0,963765;-6,660735;0,903406;0,956933
2001-05-31;1,008787;1,038215;2,488147;1,004761;6,039727;-0,103492;1,052458;-1,437941;1;0,969217;-0,716329;0,984379;0,961811
2001-06-30;0,994537;1,157605;4,357152;0,971847;-3,275823;0,754321;1,010891;-0,628845;1;0,994865;-2,899198;1,028286;0,972508
2001-07-31;0,994035;1,010598;4,224035;0,996642;-2,053833;-3,314927;0,982592;1,320016;1;1,077692;4,076344;1,019789;0,969801
2001-08-31;1,001371;1,017811;-1,41942;1,024444;4,402247;6,490474;0,997454;-0,542618;1;0,94384;8,143814;1,05926;1,023513
2001-09-30;1,003999;1,005494;-1,0853;0,985318;-2,966639;-2,662355;0,970505;2,375134;1;0,941955;-3,341711;0,996034;0,991533
2001-10-31;1,006309;1,007337;-0,975938;0,999398;-2,341701;1,102128;1,032486;-1,236325;1;1,046;-4,250665;1,015971;1,042138
2001-11-30;0,990121;0,774106;-0,444065;1,01201;8,431721;0,022021;0,994588;-0,797954;1;1,039857;21,401079;0,969176;1,042721
2001-12-31;0,989779;0,764999;-4,832471;0,993084;-5,379052;-1,909;0,855087;-0,534124;1;0,918018;-20,168103;0,793027;0,939576
2002-01-31;1,015766;1,004164;0,883595;1,017755;2,398158;-2,578284;1,015423;0,320199;1;1,004145;16,235923;1,0617;1,015565
2002-02-28;0,984771;1,003651;8,169108;0,989898;-1,058744;0,286068;1,021241;0,379331;1;1,089282;-3,545538;0,964822;0,975758
2002-03-31;1,017439;0,989874;-11,756914;1,005772;-3,218005;0,407712;0,932038;-1,843469;1;1,010399;8,565528;0,966639;0,983224
2002-04-30;1,013923;0,952263;3,700576;1,008182;7,051754;-0,30936;1,023855;3,223745;1;0,96643;-2,626351;0,924113;1,007911
2002-05-31;0,996453;1,061516;10,180723;0,995558;-5,747387;-2,371989;0,986476;0,485899;1;1,006409;3,26668;0,989461;1,015389
2002-06-30;0,98751;1,150908;-7,85787;0,993602;-3,793913;1,096407;0,990797;-0,401915;1;0,980031;-1,740637;1,062854;1,050314
2002-07-31;0,993735;1,066436;1,66628;0,995548;10,864008;3,255633;1,051264;-1,581439;1;1,071198;0,097108;1,027138;1,030726
2002-08-31;0,99841;1,040603;-0,027247;0,969501;-2,017901;-0,511337;0,989253;2,768328;1;0,817805;-6,129628;1,033;0,933445
2002-09-30;1,00091;1,077777;-4,388113;1,009237;-5,901462;1,468926;0,990724;-1,462149;1;0,997123;3,175706;1,023752;1,046147
2002-10-31;1,008497;1,009858;4,524989;1,032265;7,296095;0,506361;0,997341;-0,048953;1;0,981075;-1,375343;0,995161;1,000247
2002-11-30;1,00487;0,925757;-3,912889;1,019496;-4,032761;-3,89934;1,006116;-0,014843;1;0,956267;4,588168;0,954641;0,960376
2002-12-31;0,994232;1,068454;-5,695533;0,982405;-1,471087;0,73651;0,959957;0,206904;1;1,008156;-4,700682;0,808333;0,944409
2003-01-31;0,987198;1,027372;2,487167;1,00733;-1,833405;2,090212;1,008828;0,031361;1;1,031754;5,209302;1,047561;1,015368
2003-02-28;1,000233;1,001119;0,694391;0,998422;3,164475;0,273606;1,009579;-0,301117;1;1,029615;-2,357994;1,058028;1,043073
2003-03-31;1,006137;1,013205;0,369692;0,98168;-3,053627;-1,755617;1,007611;-0,270714;1;0,948154;3,798084;0,974514;0,965927
2003-04-30;0,999393;1,011998;9,360697;1,006006;5,498184;3,684787;1,037717;0,047172;1;1,11432;-2,785506;1,123139;1,017781
2003-05-31;1,016911;0,99991;-1,164991;0,995891;-5,488291;-1,711558;0,98697;0,501796;1;1,019642;-1,361851;0,958433;0,829081
2003-06-30;1,001157;0,98684;-9,397744;0,991584;-0,900366;-4,625541;0,96659;0,34906;1;0,994337;-12,051249;0,831729;0,939207
2003-07-31;1,004345;0,970734;7,383789;1,027428;8,942495;1,096128;1,023174;0,93017;1;0,991136;3,145976;1,298969;1,074394
2003-08-31;0,977133;1,013546;-7,561227;0,990075;-10,839495;2,842778;0,94246;-3,363406;1;0,683057;-2,954082;0,896294;1,077894
2003-09-30;0,997099;1,035903;0,907502;0,992777;4,139808;-3,752974;1,029901;-0,090875;1;1,014815;3,725669;0,946478;0,972608
2003-10-31;0,999913;0,81791;8,914197;0,976262;7,21666;2,92241;1,023914;2,753654;1;1,050079;2,61166;1,254514;1,019422
2003-11-30;0,983171;0,944255;-9,985855;0,951126;-8,48851;-1,625904;0,909675;-0,579881;1;0,962937;3,350823;0,984359;0,959145
2003-12-31;1,022397;1,016867;1,721738;0,995865;-0,334452;-1,054319;1,025373;-0,049971;1;1,017592;-2,105661;1,091725;1,062689
2004-01-31;0,993074;0,981224;-4,682664;0,987381;-1,848356;-3,072251;0,987347;-2,121499;1;0,9618;-4,907131;0,94638;0,95169
2004-02-29;1,020203;1,007242;10,5918;1,006193;-0,271287;3,504703;0,987664;-0,331995;1;1,001363;1,963328;0,925997;0,954481
2004-03-31;0,989223;0,995811;-4,178712;1,0149;9,212231;1,153537;1,014398;3,886203;1;1,025469;-2,539041;1,035892;1,0243
2004-04-30;0,989482;1,031875;8,406637;1,028676;1,153443;2,408957;1,012722;-1,085317;1;1,031457;12,581679;1,111578;1,030734
2004-05-31;1,031039;1,033457;-6,355522;0,998062;-3,552761;-2,17536;0,923013;-6,087059;1;0,939745;-1,240208;1,007718;0,989731
