;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
1995-07-01;1,01621;0,999069;9,075532;12,300319;6,435795;10,572253;0,943552;-2,989774;1;0,895754;-14,849891;0,868268;1,101093
1995-08-01;1,006462;1,029074;-49,413755;9,344342;-43,237586;-54,108071;0,746584;-37,041278;1;0,182492;-25,629509;1,155263;0,953841
1995-09-01;0,993235;0,942274;28,621918;22,511533;6,241168;2,123767;1,054741;4,955303;1;1,024265;-8,597208;1,278979;0,934344
1995-10-01;1,032558;1,007538;17,403188;5,745899;12,466925;12,635088;1,07863;12,876561;1;1,112285;3,962929;0,967341;1,008005
1995-11-01;0,992666;1,041311;-2,99825;-11,159774;-5,856774;2,186316;1,069265;0,708802;1;1,042285;-2,291603;0,990289;0,863231
1995-12-01;1,021264;1,079124;-36,64051;-25,680802;-24,296098;-12,830646;0,737769;-14,664482;1;1,53892;15,806605;1,175601;0,834067
1996-01-01;1,015884;1,091053;2,966247;-12,821389;-0,492024;7,772808;1,004552;0,864951;1;1,242011;26,010001;0,783213;0,86493
1996-02-01;0,916597;0,98782;-2,933728;-11,123591;2,288712;5,239929;0,998513;2,616033;1;0,806617;12,026216;0,75482;0,839234
1996-03-01;1,020829;1,076609;19,45961;0,873802;15,269123;3,833855;1,082576;9,995669;1;1,12644;3,151841;0,989877;0,924443
1996-04-01;0,977928;1,027345;-0,144455;-3,963908;13,037352;4,863596;1,093033;10,747798;1;1,111012;-3,887609;0,620465;1,552942
1996-05-01;1,014296;0,957204;0,500512;-2,229711;1,297074;2,008825;1,063984;1,456123;1;0,873554;-1,828256;0,866898;1,013732
1996-06-01;0,985424;0,734895;11,221849;17,259139;15,098026;15,155401;1,122237;11,509777;1;1,039447;-3,193966;1,54004;1,116131
1996-07-01;1,020435;1,004372;10,276716;10,95086;8,221621;10,54967;0,956912;-2,519112;1;0,935331;-14,735389;0,887472;1,094455
1996-08-01;1,006888;1,026128;-48,727325;9,141626;-43,590934;-53,075429;0,743183;-40,053486;1;0,171611;-26,509171;1,183917;0,956018
1996-09-01;0,993713;0,965704;28,813892;22,617935;7,865062;2,138695;1,049098;6,020445;1;1,062363;-10,35974;1,252177;0,929693
1996-10-01;1,03521;1,030766;20,237621;5,667874;12,378462;13,17438;1,07047;14,22493;1;1,112771;5,340159;0,96194;0,999795
1996-11-01;0,990281;1,050493;-2,359322;-10,657224;-6,412378;2,159387;1,054167;1,178791;1;1,012309;-3,814283;1,001106;0,859185
1996-12-01;1,024256;1,078675;-33,515036;-25,938751;-24,896486;-13,253821;0,741503;-15,917683;1;1,430163;16,308632;1,139202;0,825023
1997-01-01;1,015828;1,076402;-1,373389;-13,174768;-0,650714;6,635794;1,005252;0,143665;1;1,217924;26,504104;0,789194;0,878999
1997-02-01;0,920336;0,98449;-4,958451;-11,09129;2,163261;5,262909;1,023319;1,905059;1;0,842501;14,273281;0,763093;0,863636
1997-03-01;1,019374;1,067912;18,506756;0,958572;15,578153;4,212069;1,103242;10,442966;1;1,182445;5,110771;0,980693;0,951187
1997-04-01;0,97498;1,015045;0,223325;-2,709779;12,338299;5,124571;1,092116;11,886665;1;1,108514;-4,116592;0,631313;1,534219
1997-05-01;1,012153;0,933349;-0,453504;-2,015095;1,353075;0,867827;1,037889;1,71127;1;0,849014;-6,593155;0,879248;1,005475
1997-06-01;0,980271;0,740787;10,850041;16,794818;14,981849;15,236413;1,112564;12,035504;1;1,085887;-0,594608;1,524708;1,109338
1997-07-01;1,024703;1,00911;12,132521;10,553952;9,846752;10,521364;0,971511;-2,133438;1;0,961409;-14,955504;0,895295;1,084996
